text,label
"Je ne penses pas qu'il faisait une comparaison concrète, il faisait probablement un rapprochement pour montrer l'équivalence que ça fait en FCFA, pour dire que c'est quandmême beaucoup d'argent",1
Je comprends sauf que dans ce pays c'est pas vraiment le cas. les Russes ont beaucoup à apprendre pour l'intégration des étrangers et en particulier des noirs. Ici c'est pas l'Europe ni les USA  système d'intégration.,1
Apres ça tu fais trois tour a Achan l'argent est fini,1
Voilà...,1
Pour celui qui veut la vie de luxe,1
Tu peux toujours tout garder et boire l'eau sucree,1
"C'est pareil au Cameroun aussi, une personne travaillant plus de 20ans dans la fonction publique ayant un salaire de 400000fcfa va en retraite sans terrain ni une retraite assurée. Tout dépend de comment tu gères tes entrées financières.",1
CNPS,1
Tu peux te ravitailler à fixe Price,1
Va faire un tour la bas et tu reviendras me dire.,1
lol donc cest lEurope et les États Unis qui ont des systèmes dintégrations?,1
Apres asecam va ouvrir les quetes pour un frere qui a une maladie la,1
Mieux je considère que j'ai lu ta question.,1
Donc c'est ashan qui vend des produits dont une personne ne tombera pas malade?,1
Genre les russes doivent ce casser pour nous rendre la vie confortable dans LEURS pays!,1
Posonsnous un peu les bonnes questions,2
Tu n'as rien compris dans mes propos.,1
Lesquelles ?,1
Je te prends un exemple un noir peut être maire en Russie même ayant le passeport Russe ? Et pourtant en Europe ou aux USA cela se fait n'ayant même pas leur nationalité. Je t'écoute.,1
"Oui mon frère, il y a des noirs maire en Russie. Si tu doutes je tenvoie les preuves",1
Je te prends encore un phénomène ressent que tu ne vois pas  n'as tu constaté que les nouvelles lois qui sortent ces temps si sont dans l'objectif d'annuler le passeport aux étrangers ?,1
Envoie stp,1
Évitons de faire peurs aux autres en racontant des trucs que nous ne maîtrisons point!,1
Je te rappelle lorsque tu es maire ton nom est inscrit dans le site demoteur de recherche et avec ta fonction actuelle et ou passée. Stp envoie ici et nous vérifions,1
"Un noir peut être maire, il y'a quelques années, j'avais justement vu une émission où un noir était maire dans une localité ici en Russie, je ne m'en rappelle pas, mais c'est possible",1
"Vasy, vérifies alors. Et il nest pas le seul sil te plaît",1
Je vais vérifier .,1
D'accord,1
Wikipedia,1
D'accord. Je vais vérifier,1
Pour l'instant c'est le seul d'après ce que je lis.,1
"Les frères et sœurs, SURTOUT LES NOUVEAUX !",1
On a le même Google conversion?,1
yeah,1
"Étudiez, aillez une vie active, apprenez la langue russe, intégrez vous et pénétrez des milieu qui daprès certains ne sont pas pour vous.",1
Ekiee  c'est quel restaurant stp? Je veux aller travailler làbas,1
Cherche. Il y'en a. Moi j'ai vécu cela dans mes débuts.,1
"Maintenant, aux soit disant Anciens qui ne connaissent absolument rien des vrais réalités de ce pays, sil vous plaît gardez vos conseils pour vousmêmes!",1
Je crois en avoir même parlé au séminaire de RUDN,1
Hum ta ligne éditoriale  est plurilineaire.,1
Mince mon petit un aîné t'a arraché la femme?,1
c'est trop doux,1
"Bien évidemment grand doyen Jaques, je parles ici des doyens autoproclamés. Parce que ces nouveaux considèrent et appellent nimporte qui quils on trouvées ici doyens",2
"Vois alors lautre, après tu iras danser en blanc blanc à Triple X comme Lazare ressuscité...",1
Cest de ses autoproclamés doyens que je parle.,1
c'est sur moi que tu arrives maintenant? On est en train de te parler làbas bro,1
Pour mieux attraper le poulet il faut lencercler. Dans ce cas pratique on encercle ton cerveau en tinventant un problème que seul le créateur peut gérer. Si tu es un fille un peu jolie tu connais la suite norrr,1
Cest la guerre mon petit. Met toi à couvert!,1
"je vous regarde, c'est entre vous les doyens",1
flo montre ou j'ai écris tout cela. Je pense avoir formulé une question et non fait une affirmation. Donc ne deforme pas mes propos pour te donner raison de grâce.,1
"On ne regarde pas, c'est comme ça un palestinien regardais les missiles iraniens tombé hier jusqu'à... toup, l'epave est Tombé sur lui",1
"Cest ce que jai compris de tes propos, si tel nétait pas ton intention,",1
"Il n'y a pas de missiles ici, c'est intéressant de vous lire parce que vous avez tous raison! Tu as raison, il a raison!",1
voilà c'est encore là. Et par la suite je t'ai dis que je t'écoute. Tu as mis une information et je suis allé vérifier. Et je suis revenue dire que je lis cela aussi donc ce que tu as donné comme information est valable. En aucun cas je me suis prononcé comme doyen et sabitou. J'aime être clair dans mes propos.,1
Compris,1
Merde  This message was edited,1
Voilà que tu expliques bien.,2
Je pense quil va falloir créer un comité de motivations et soutient moral dans Asecam.,1
Moi je ne condamne pas le pays totalement mais je dis que l'intégration des africains pour le moment dans ce pays est encore difficile comparée à ceux de l'Europe et des USA. Mais cela ne veut pas dire que tu vas rester dormir chez toi pour que le bonheur vient te trouver. chacun doit se battre pour avoir et mériter le bonheur qu'il veut. Partout c'est dur.,2
Pardon si c'est juste pour tchop les portes de mon domicile sont open h24.,1
Некрасовка c'est bon?,2
Бегу,1
Tu ignores quoi mon petit?,1
Yep,1
Écoutez,1
Ok j'arrive,1
On peut choisir le menu nous même? Je sais que tu as les bobolos,1
Oui on va relancer le grand débat pour cela,1
D'ici la fin de ce moi,1
Qui vend les bobolos ?,1
"Je ne sais pas qui vend ça ici, mais il y'a souvent des gens qui mettent des annonces de ce genre ici souvent",1
D'accord bro,1
Tu es a RUDN?,1
Non.,1
Si tu as une information tu me donnes stp.,1
"Non, je voulais te donner un ou deux bâtons de ma réserve personnelle",1
D'accord je comprends frère. Merci beaucoup de ton geste et  de ta volonté.  This message was edited,2
Cest la famille,1
Bienvenue  à notre frère JohnKevin,2
Merci,2
Où ça ? Je cherche un boulot de 3500r s'ilvousplaît la nuit si possible,1
Israël déclare le secrétaire général de l'Onu Antonio Guterres persona non grata en Israël et lui a interdit d'entrer dans le pays,1
L'Autorité israélienne de radiodiffusion rapporte que le cabinet de sécurité a décidé de mettre en œuvre une réponse sévère à l'attaque iranienne.,1
The answer is no.   Joe Biden refuse de soutenir une attaque visant les sites nucléaires iraniens.,1
La Russie  envisage d'annuler les visas pour plusieurs pays africains,1
Bonsoir . Quelquun a til le diplôme de traduction переводчик ici ?,2
Oui,1
Mais laisser à Rudn jai pas retiré,1
Il y a un gombo?,1
OuiOui,1
Oui,1
C'est pas le diplôme là qu'elle demande,1
Le diplôme là c'est pour quelqu'un qui a étudié cela à l'université dans la filière destinée pour ça...,1
Pour RUDN c'est le quartier c'est plus utilisé à l'international,1
On étudie sa à Rudn même diplôme de professeur de langue russe,1
À Rudn même pas lécole de derrière la,1
Oui mais y'a un là qu'on donne a tout les diplômés de RUDN c'est de l'autre là que je parle,1
Ok,1
"mais tu Chiba ton bon PTT tout à l'heure, c'est pas bon",2
Dors,1
Avec tous les garages que je vois partout là?,1
Hmmm,1
tu m'as snobé aujourd'hui,1
Moi ci?? Où??,1
"Ici, je t'ai laissé un message important dans l'après midi",1
Massa,1
Jai pas lu oh,1
Jai pas vraiment lu les messages aujourdhui pardon tague,1
Non ma femme m'attends  pas assez de temps,1
"Mon bon petit, moi j'ai le droit. Que celui qui peut essai aussi",2
Attend on a peut être la même femme hein...,1
Massa 2007?,1
La Russie doit déjà te payer einnnn,1
En réalité c'est une photo de 2010,1
L'anniversaire de RUDN AU KREMLIN,1
Please where is the Embassy of Cameroon in Russia Moscow...!?,1
Etoudi,1
Посольство Республики Камерун в Российской Федерации,1
23 kilos a vendre Moscou yde,1
79254221957,1
Mon chat me plaît que ma go. Mon téléphone mon camon 19 mon combat. This message was edited,1
Cote d'ivoire,1
"C'est un visa touristique?  les choses qu'on demande là, les étudiants peuvent avoir tout ça?  ou alors c'est une fiche générale pour tous les types d'entrées?",1
Cest sérieux?,1
Aiiiiiii chez eux la c'est meme plus difficile que le visa d'entree en France dehhh,1
79013886871 je te présente le métro de МГРИ,1
Si pour les ÉtatsUnis on a la solution c'est pas pour la Russie qui va nous dépasser. On gère tout ça à bonasse,2
Les dépôts des candidatures pour le quota du gouvernement russe commenceront le 7 octobre,1
Pour tous ceux ki auraient des amis nigérian il ya 23kg 2 en provenance de lagos pour l'Allemagne en date du samedi 5,1
Bsr!,1
Oui obligatoirement,1
Daccord merci. Jirai à lambassade demain alors,2
Bientôt 8h15. Depuis là tu nas trouvé personne?,2
Il fait froid,1
Tres froid,1
Mieux vaut rester au chaud même si on a faim This message was edited,1
Pour devenir quoi a la fin ?,1
"Si tu meurs dans le froid, tu vas devenir quoi?",1
Moi dabord je vois métro skobelesvskaya. Je déjeune à 800. Taxi retour 1300 car je serai bien fatiguée. Il reste 700. Je ne peux pas travailler une journée pour 700. En plus ds le froid This message was edited,2
tu fais à qui? Mdr,1
Tu manges beaucoup comme ça mais toujours skinny,1
Cest pas lambassade qui légalise le casier judiciaire du rvpo.,1
Travail de chantier la quon on met 2800 ça veut dire quon a coupé 200 sur chaque têtes?,1
Cest une longue procédure comme ça?? Et pkw personne na jamais bien expliqué ça ici ? Dc je dois renvoyer mon casier judiciaire au pays pour légaliser?,2
Oui!,1
Ok merci,2
"Cest une très longue procédure, lobtention du rvpo en général je veux dire. This message was edited",1
Qui descend au pays ces jours ci pardon?,1
Hmmm mieux je laisse mm. Toute façon je suis déjà en règles,1
À toi de voire! Mais je conseillerais à tout ceux à qui ils restent 12 ans pour terminer leurs études de lancer déjà leur procédure dobtention de rvpo,1
"Le Minrex uniquement, s'il est légalisé par l'ambassade de Russie au Cameroun. Plus besoin d'aller à l'ambassade du Cameroun en Russie.",1
Voilà la bonne information,2
"Okay merci, sûrement la procédure à changer. Jai fait le mien il y a presque 3ans",2
Partagez donc la bonne information actualisée à tout le monde,2
"En fait il y'a deux possibilités, mais le mieux c'est de légaliser à l'ambassade de Russie au Cameroun, ouis ici emmener cher le traducteur, puis chez le notaire et c'est la traduction notariée, olus l'original que tu emmène à l'immigration",1
Vraiment. On parle de tout ici sauf des vrais trucs,1
"Pareil pour ceux qui récemment on fait leur VNJ, partagez la bonne information pour tous.",2
Si linformation avait été partagée depuis je nallais pas faire venir mon casier judiciaire sans toute fois passer par le minrex  This message was edited,1
Il y'avait le rvpo il y'a 3 ans?  ou alors tu parles du casier judiciaire?,1
il fallait demander,1
question,1
Il y a presque 3 ans!!!,1
Jai demandé on ma dit juste il faut le casier judiciaire,1
Pourquoi tu aimes les discussions inutiles?,1
Il fallait dc que je prenne mon casier judiciaire pour demander la suite,1
бл,1
"Si personne ne pose les questions, qui saura qu'il y'a des gens qui rencontrent des pbs? Moi je fais tjr les efforts de répondre aux questions de ce genre dans plusieurs groupes, quand j'ai l'information, surtout quand il y'a le besoin",1
Maintenant si mon casier expire il va falloir que je dérange encore les gens au pays pour faire un autre,1
Le casier judiciaire a une validité de combien de temps svp ?,2
"Que de renvoyer Celuilà, mieux tu fais un autre et tu légalises directement.",1
"Je poses une question normale tu appelles quoi discussion inutile? Tu as parlé de 3 ans ou presque 3 ans j'ai voulu comprendre de quoi tu parles, tu dis que je discute? Donc on ne doit pas poser les questions, c'est qu'on fait les discussions?",1
"Les informations importantes, surtout dont le prikaz change à tt moment, écrivez ici et vous épinglez. Car les gens ont à la base un manque dinformations.",1
"Javais déjà commencé la procédure du rvp normal, avant de recommencer celle du rvpo dès que la nouvelle lois est entrée en vigueur.",1
3 mois,1
Moi 2. Le premier que jai fais a mm expiré avant que je ne récupère,1
Si une personne qui fréquente en cours de soir à l'obtention de son diplôme peut aussi le faire ?,1
Et je fais quoi de celui ci?,1
Il est écris dans ton prikaz очное обучение?,1
"Exactement, beta qu'elle fasse seulement un autre qu'on va légaliser directement  le truc là j'avais fait ça au moins 3 fois aussi à une époque",1
"C'est juste pour gagner en temps et en argent. Renvoyer ça au pays te coûtera plus cher, le temps également ne sera pas en ta faveur. Faire un nouveau te donne plus de temps et ça ne prend rien en termes d'argent.",1
Tt ça à cause du manque dinformation,1
"Je suis sérieux avec le mien. J'ai fait 3, on a volé le premier. Le deuxième s'est expiré Sans que mon nouveau passeport n'arrive , je ne sais pas ce que deviendra le troisième  This message was edited",1
Donne la procédure pour le vnj avec le rvpo alors!,1
Non,1
Alors pardon dites nous directement ce quil faut du  passage au minrex jusquau lobtention. Épinglez pour que tt le monde vienne voir de grâce,1
Очно  заочно,1
Attention!,1
Alors cest NON,1
Not possible with this form of study,1
"Mais il faut poser les questions, on ne sait jamais. Moi aussi quand je veux faire un truc, je demande, si quelqu'un a une information, ça peut aider. En général personne ne vient te demander si tu as des pbs pour telle ou telle chose  c'est le malade qui a besoin du médecin chérie coco",1
Donc il faudra que je m'inscrive en Master очно après le diplôme si l'on veut postuler ?,1
Jai posé la question avant mm de faire le casier. On ma dit juste de faire le casier cest tt,1
Cest pour ça que je dis donnez toute linformation pardon pas demi demi,1
"Après la réception du casier judiciaire, tu te rends sur le site du Minrex pour payer les frais de légalisation en ligne, après cela tu imprimes la fiche, le joint à ton casier judiciaire et te rend làbas pour déposer. C'est 24h pour légaliser!",1
"Il faut faire la différence entre les cours en soirée, et les cours du soir заочное. Généralement, cette question revient beaucoup, pour ceux qui sont en заочно, ou очноезаочное...",1
Merci. Ensuite? Et quelquun peut le faire au pays à ma place? Ou alors il faut nécessairement ma présence,2
Ta présence n'est pas nécessaire. Tu peux commissionner n'importe qui,1
Explique nous chef,1
"Je dois te chercher pour mon passeport euinn. Je cherche encore la femme, dès qu'elle tombe on commence la consultation payante",1
79913266102 et 79996751961,1
Je ne parle pas de ce que je n'ai pas fait,1
"Quelquun ici atil eu son VNJ après le rvpo, svp partagez la procédure à suivre!",1
Jusquà présent personne na donné la procédure totale. Après vous allez dire quon avait pas demandé,1
Bref,1
Chacun pour soit,1
Je me disais que peux l'ambassade de la Russie ici à Moscow pouvais faire ça. Mais je me rends compte que c'est pas le cas.,1
Lambassade ne sert finalement à rien,1
Absolument à rien!,1
"Si tu as déjà un rvp ou un rvpo, tu n'as plus besoin de casier judiciaire pour postuler pour le VNJ , tu postule sur la base du RVP ou RVPO qui, lui a déjà vérifié ton casier judiciaire. Ça c'est de façon officielle. Maintenant il faut noter que dans toutes ces procédures, l'immigration se réserve TOUJOURS le droit de demander des documents supplémentaires en fonction de leurs besoins.",1
Linformation générale là je lai déjà.,1
C'est,1
"Je n'ai jamais fait de RVP ni de RVPO, j'avais eu mon VNJ avec le diplôme rouge, mais je me suis très vite informé sur les procédures juste pour ma culture personnelle",1
"Merci beaucoup. Jai bien compris. Donc en gros le casier judiciaire on peut faire ça à la fin, puisque ça a une période dexpiration.",2
Merci de la clarification.,2
Exactement,1
Justement lorsque tu as déjà tout les autres documents.,1
"Quand tu demandes aux gens on dit seulement casier judiciaire. Tu fais le casier judiciaire, tu attends un voyage pour faire monter ça, après tu pars faire les examens médicaux le casier est déjà périmé. Tu fais un autre, le temps dattendre le diplôme de langue le casier se périme encore. Tu fais lautre, le temps de faire un petit truc le casier est périmé . Tt ça à cause du manque de la bonne information  This message was edited",2
Voilà,1
"Tous les autres documents, tu peux les avoir en une semaine. Le plus stressant c'est le casier judiciaire  This message was edited",1
Cest pas stressant du tt,1
ok maaaah,1
Voilà,1
Personne nexplique jamais comme ça,1
Les gens font seulement dans les bac bac,1
Comme ci cétait le voyage de mbeng quon cachait,1
Merci,2
Sans te demander de payer la consultation?,1
Mais c'était un Naija quandmême,1
"C'est au cas où tu n'es pas sorti du pays si je ne me trompe pas, au cas où tu es sorti il te faut le casier judiciaire à nouveau",1
"Oui, tout à fait, c'est très bien de le préciser",2
800 rub ?,1
Ca ne nous effraye pas,1
Bonjour Ya til un étudiant de МИФИ   Moscow Engineering Physics Institute MEPI ici ?,2
Bjr,1
Je veux ajouter quelquun de le grp pardon mais suis pas admin,1
Il faut mm quoi pour être admin ici . Je fais partie du bureau nor. Cest pas suffisant?,1
Je ne mange pas largent des gars. Je mange mon propre argent. Je veux pas les maux de tête après.,1
Ko ooo tu as mangé mon argent et je n'ai même pas fait un coup,1
Nn cest pas ça les maux de tête dont je parle. Manger largent nest pas synonyme de faire un coup. Si tu veux un coup à un prix va chercher une waka oklm,1
Je parle dautre chose,1
This message was deleted,1
Jai beaucoup de contacts làbas mais pas étudiants camerounais.,1
Moi seul je t'ai expliqué plus fois,1
Sil vous plaît quelquun peut me donner le liens pour remplir la carte sociale,1
Mos.ru,1
привет,1
là tu as toutes les démarches à suivre pour faire la carte d'après ce que je lui tu dois d'abord fait le snil aller avec au cabinet 373 pour les étudiants de Mgri il vont te mettre dans la base après cà seulement tu pourras faire la carte,1
79167533917 c'est pour toi? En cours du soir est il possible d'en faire? Avant ce n'était pas possible je ne sais pas comme les lois changent tous les jours là si cà changé,1
This message was deleted,1
Ehhh ces maintenant Que je vois le message sorry familie jétais unpeu offshore,1
Merci,2
Merci,2
Thanks,1
79774380461,1
Bonjour,2
Merci le quartier!,2
Great,1
Le schéma 237,1
Bienvenue 79684434756 !,2
Merci pour l'accueil.,2
16 Octobre YaoundeDoualaMoscou,1
This message was deleted,1
Well done.,1
This message was deleted,1
"Mesdames et messieurs, chers diasporas,",1
"Ladies and gentlemen, fellow Diasporas,",1
Good bless Cameroun,1
112mil rub disponible contre 720000frs.,1
J'ai besoin d'un appartement de deux chambres budget 45000roubes.. c'est urgent..,1
Bsr ici,1
Cest vrai quil ya un Camerounais qui est décédé?,1
De quel ville ?,1
Moscou,1
Massaaaaa,1
Waaa,1
Moi je suis dépassée . Mon étudiant. Jai appris ça ce matin,1
Vérifiez nous à Làbas les Gars. Cest pas possible,1
What happened please,1
I dont know,1
trop de morts chaque année,0
Merrrrde !!!!!,1
Quelle est la cause du décès?,1
Il s'appelait Rodrigue?,1
Gildas,1
Il était malade ?,1
Oui,1
Bonsoir,2
In,1
Ib,1
Terrible.,1
Minceeeeee,1
79266336253 мария,1
Il a eu quoi ?,1
Suite de maladie,1
ça fait mal de perdre un frère,1
C'est confirmé ?,1
Oui,1
Il était vraiment souffrant,1
Et ici en Russie il est allé à l'hôpital pour se soigner. Mais il ne m'a jamais dit exactement ce qui n'allait pas. Il c'est la fièvre mais à l'hôpital on ne voyait pas ce qui le torturais et ses parents ont décidé qu'il retourne se soigner au pays.,1
Il est mort au pays?,0
Oui,1
Waaaa,1
Bonjour,2
Déjà pris.,1
Bonjour,2
Salut svp besoin dune personne qui se trouve dans la ville de Rostov pour un travail,1
Bjr 15millions de roubles. Besoin de fcfa taux Google,1
This message was deleted,1
Ib,1
Je vais appeler la police merde,1
Vous prenez largent ci où?,1
Ib,1
Старт отборочной кампании 20252026 гг. на бесплатное обучение в России,1
Tu la consommes? This message was edited,1
Pourquoi vous nous frustrée non?,1
"Massaaaaaaaaa  le pays ci est devenu comme l'Allemagne à l'époque eeeehhhh seigneur, c'est comme ça qu'on allait veiller à la belle étoile devant l'ambassade de l'Allemagne",1
Woohoo,1
O pédalé.,1
Humm,1
"Taux Mozilla Firefoxx, tu prends?",1
Taux yandex,1
"Mince, meme taught Yahoo faut venir",1
Paul Biya est mort,0
On ne joue pas comme ça,1
Fake news Amba TV,1
How ?,1
ABS TV is amba TV,1
Donc il ne peut pas die ??,1
Tu as tout compris,1
"Quand il va réellement mourir, personne ne sera  au courant, personne ne va suspecter son phantome va gouverner pour aumoins 10ans encore",1
les gars veulent créer la panique. La vidéo est même monté,1
"À l'heure où je prépare mon entrée au RDPC, vous venez raconter que le papi est mort?",0
Pas possible,1
Tu ne veux plus rentrer au pays?,1
Non non,1
Uuh,1
Salu 2 Millions disponible besoin du rouble,1
"Quelle taux Yandex, Firefox ou Yahoo",1
Les tchèqueurs sont lourds les temps si,1
Tu ne vois pas 79013886871 qui a 16 millions de Roubles ?,1
"Ça se fait simplement dans n'importe quel МФЦ, tu as juste besoin de ton passeport et la traduction notariée du passeport, et il faut quandmême prendre ton enregistrement et ta carte d'immigration.",1
Merci j'ai déjà le СНИЛС,2
leur cacao a mûri,1
Yep,1
Quel sont les documents a avoir pour faire le CHNЛС,1
Il y'en a parmi qui compte quitté la Russie pour l'Allemagne en métro,1
"Passeport, traduction notarifié du passeport, enregistrement et carte d'immigration, les documents sont les mêmes que pour le инн",1
Les mêmes que pour le INN,1
Хорошо,1
Справка,1
OK on fait ca au Mфц?,1
Waaaah papa pourquoi tu parles fort coe ca,1
My document,1
Oui dans n'importe quel Centre МФЦ,1
Besoin de 4 filles demain pour nettoyer les vitres  9hr 17hr50 aux metro lesoparkovaya heur de rencontre 7 hr00 le boss vous prend ou metro avk ca voiture paye 2800,1
..,1
"Depuis que le pasteur s'est partagé les postes à l'église de Tsinga avec ses cousins du R, vous trouvez un autre moyen pour nous distraire?",1
Il marche avec le mauvais esprit hein,0
Le rouble est devenu comme certaines crypto monnaies tu go dormir en paix et tu peux te réveiller et attraper la crise cardiaque,1
saaiignaaaaiirrrr!!,1
"Mesdames et messieurs, chers diasporas,",1
Nous avions 4 jours pour remplir ces 3 matières. Nous nous trouvons dans le rouge.,1
Ont pars rester en Guinée cest ca ?,1
C'est toi qui le dis!,1
Tu dit tu  a trouvé solution la solution ces alor la qu'elle,1
Il faut convertir ton rouble en Franc Guinéen pour avoir beaucoup d'argent.,1
Et le fca Guinéen la es utilisé aux 237,1
Il vit au 237 nor?,1
Oui,1
Je suis un 237,1
Le coca cola demi litre c'est 50milles Franc guinéen,1
The art of explaining,1
Un passeport guinéen peut te sauver,1
Razak.vcf file attached,1
SVP qui le connait ?,1
Ça mère le cherche depuis 5 jours,1
Moi pourquoi ?,1
Ils est a Moscou ?,1
Son téléphone ne passe pas,1
Cest un camerounais  ou bien,2
"Ceux qui souhaitent la mort de Paul Biya comme il a dit en octobre 2004, rendez vous dans 20 ans.",0
Bsr ici. Svp qui partage lhuile rouge qui ne colle pas ds la bouche?,1
Donc c'est comme ca ici? Ok moi j'ai le tapioca  qui a le eru on gere,1
J'ai le sucre et les arachides,1
Ça ne m'aide pas,1
L'huile c'est ok?,1
C'est fleur qui veut l'huile pas moi,1
Toi tu veux quoi?,1
"Les Camerounais, yeeehh, tu as fini avec.",1
Le eru,1
Deja préparé,1
Mince les exigeance se ça,1
"Les amis, svp donnez moi un peu la démarche à suivre pour faire un bon gombo.",2
Qui est ton ami?,1
Tu préfères ça que d'avoir une femme chez toi?,1
Comme une go camerounaise de  25ans avec ses critères,1
"Donc tu me barre, jusqu'à même l'amitié tu me ndem? Je te dois?",1
Après l'amour c'est la haine,1
"L'autre là est plus compliqué, j'ai essayé, 79013886871 m'a barré en public. J'ai fait le dure, mais ça m'a fait mal, maintenant bêta je boch ça moimême",1
Je confirme,1
T'inquiète il va trouver.,1
Car il ya telleme les nouvelles.,1
C'est la vieille sauce marmite qui fait de la bonne sauce.,2
Tu as raison mais c'est a lui de faire son choix,1
Selon ce qui l'arrange.,1
Elles sont où non ma'aa  il faut même organiser une présentation de tous les nouveaux surtout les nouvelles,1
Elles sont la oooo Moscou et même hors Moscow. Je pensais que même dans ta ville il ya des nouvelles.,1
"Moi je suis là, bêta je cherche tjr à Moscou, ailleurs là, c'est compliqué.",1
Crie au secours à 79996751961 . Il  mieux placé pour te trouver une car elles sont nombreuses dans son secteur.,1
Je fatigué que tu me targue chaque fois et on te bar mon cher 79913266102,1
Je suis,1
Ma'am aide le il veut le bon dossier,2
J'ai déjà parler fatigué,1
79913266102 toi même il faut être bon hein parce qu'on peut voir comme sa que la faute c'est toi,2
Qu'il vienne sur place chercher,1
Car l'apparence est trompeuse,1
Et lui même  à validé,1
Ce qu'il fait actuellement C'est juste me déranger.,1
Je te donne le feu vert 79913266102  trouve d'accord et si elle ne sais pas cuisiner. C'est la où tu peux m'écrire,1
Je vais lui donner tout les instruments et non à toi,1
"Wallaye je suis très bon, on me barre justement pour ça, en disant que je suis trop bon, que ce n'est pas normal",2
Voilà,1
"Il faut m'envoyer le catalogue je vais faire mon choix. Si ça ne marche pas le tour ci, je vais fermer les yeux je vais prendre une mekat",1
Même happy d'éffoulane a dit qu'il est bon comme le bonbon et on voit,2
"Non moi je suis lucide quand je parle, lui il était sûrement sous l'effet du kior",1
Biensur c'est normal qu'on te barre un vrai homme dois montrer son mauvais. Et son bon côté. La personne qui est en face va perser et voir si elle peut te supporter. L'HOMME a toujours un bon côté et un mauvais côté,0
Laisse mon ami tranquille . Il est trop humble et simple comme garçon,1
Ne soit pas béni oui oui et sort de ta timidité.,1
Je peux le conseiller non  les nouvelles ont trop les dragueurs. Il attend mm deux ans avant de voir This message was edited,1
"Non moi je n'ai pas de mauvais côté, je ne cache rien, je suis trop humble, sauf que les femmes n'aiment pas les garçons sérieux",0
Trop même mais...,1
This message was edited,1
Les dangereux vont laisser les séquelles indélébiles,1
C'est pourquoi il te faut une femme qui doit te taquiner à tout moment et c'est toi seule qui peut trouver.,1
Et les rendre ensuite immariable,1
"Lol non pardon, moi je ne demande même pas beaucoup, mes critères de sélection sont très basiques",1
Justement,1
Prochain Voyage,1
"Bonjour la famille , je voudrais savoirs ce quil faut pour conduire une voiture en Russie avec son permit de conduire camerounais?",2
Oui !,1
Il faut avoir une traduction notariée de son permis de conduire.,1
Merci,2
Je crois quune nouvelle loi était sortie du genre ce nest plus possible maintenant ou je me trompe ? Et que tout le monde doit passer un permis de conduire sur le territoire de la fédération de Russie This message was edited,1
Tu te trompe,1
Je conduis tout les jours mollah,1
C'est pour tout ceux qui on le passeport russe,1
Aaaa ok je comprends maintenant,1
"Tu es russe, mais tu as un permis de conduire du 237?",1
400mil frcfa disponibles au pays je veux 63500p,1
Tout ça c'est la distraction... c'est pour que dimanche ça devienne un débat dans les différentes chaînes du pays,1
"Un pays du sisia. Un truc normal, qu'il faut même demander, on menace les gens, pour qu'ils n'ouvrent pas la bouche.",1
400mil disponible la personne veut 63mil rouble This message was edited,1
Ib,1
7G te gère ça chap chap,1
Les taux sont magiques les temps si chez nous,1
Envoie tôt Google et réception bon taux Feu,2
Le match cest à quelle heure svp,1
"17h00 heure du Cameroun, 19h00 heure de Moscou",1
Arrondissons je donne 70.000р,1
"Un menteur c'est jamais cru, meme lorsqu'il dit la verité",1
"Toi on t'est attendu à RUDN parler de l'état de santé du président hier, j'ai déjà mis ton nom sur la liste que j'enverrai à Atangana Nji ou se trouve déjà les noms de 79856189250 , 79913266102  et 79653368333  ...",1
Arrondir ?,1
le sicia là ne fait plus peur,1
Sil vous plaît le lien du match,1
Les inscriptions sont ouvertes!,1
Il n'y a pas le son,1
But,1
Hongla,1
But,1
31,1
Le Cameroun peut même battre le réal de Madrid actuellement avec 8 joueurs,1
On n'arrive pas à open chef,1
le Kenya cest pas une équipe,1
Cest la mis temps,1
Cest quoi une association?,1
Oui tu les vois souvent en coupe dAfrique ? This message was edited,1
"On les attends contre   le Congo, le Nigeria, le Maroc etc..",1
Bassogog est très fâché ce soir  on la trop insulté,1
Donc on sanction le pasteur et le Père n'est pas à la maison vous vous jouez bien ein ? Attendez voir!!,2
le pasteur la je le soutiens mais gar depuis quil nest plus derrière les joueurs on gagne mieux il stay gérer le work au bureau,1
C'est A se sion sont dans sauce,1
Utilise VPN,1
Merci Lise,2
Journée 11 Octobre,1
Bosso sort du village  This message was edited,1
La bipolarité des camerounais c'est la magie,1
Tampis pour toi mm le Arsenal on chicote,1
Bonsoir 600000 f au Cameroun besoin du rouble,2
Histoire intriguante!  Rire,1
"Que la vacance de pouvoir soit constatée, si le temps est arrivé pour les pilleurs et les tribalistes de payer pour leurs forfaits. Alors que cela soit ainsi",1
Oui oui je daccorise,1
Mon frère pardon.,1
"Joyeux anniversaire, NTONE RODRIGUE JOSEPH !",1
Ton nom a été ajouté sur la liste qui ira à Atangana Ndjie,1
Merci bien bro,2
Hbd to you,1
je veux voir mes enfants grandir boss,1
Thanks very much I Really appreciate,1
Hbd,1
450k FCFA o cmr besoin du rouble,1
Les gens ont l'argent ici dehors euinn,1
7g,1
Tété il y'a pour tes p'tits?,1
Qui est tété?,1
Le sein,1
lol. Je demandais qui est riche?,1
"Aaaaaaa si c'est en lait, la reponse est la meme",1
wouuh,1
On t'a répondu,1
"Bonsoir à tous , svp quels sont les conditions pour renouveler un passeport expiré à lambassade du Cameroun en Russie ?",2
